image,bounds,score,label
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[850.84973 687.85095 954.0235  724.3629 ],0,0.059749812
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[655.1663  648.31396 797.67316 710.02747],0,0.059444446
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[848.79333 649.1343  951.4248  697.9    ],0,0.056779213
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[833.8638  669.1337  979.76465 728.3739 ],1,0.053699397
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[848.675   673.82135 961.8384  710.7738 ],0,0.18436642
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[666.6947 655.0765 766.5921 693.9205],0,0.1729459
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[668.89655 657.1906  763.594   693.39087],1,0.14383012
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[849.9236  676.06805 956.0422  707.78613],1,0.1069477
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[840.97485 668.8789  989.80835 727.71704],0,0.06262391
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[850.84973 687.85095 954.0235  724.3629 ],1,0.062197737
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[667.55365 663.7682  772.8194  715.7937 ],1,0.061225697
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[850.84973 687.85095 954.0235  724.3629 ],0,0.059749812
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[655.1663  648.31396 797.67316 710.02747],0,0.059444446
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[848.79333 649.1343  951.4248  697.9    ],0,0.056779213
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[833.8638  669.1337  979.76465 728.3739 ],1,0.053699397
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[401.5969  655.3664  596.28375 720.44696],1,0.16416796
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[403.5273 656.1805 597.5433 719.609 ],0,0.15782976
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[747.16077 701.66144 952.7948  758.54315],1,0.14264256
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[742.52374 701.33295 952.0613  759.63995],0,0.13070025
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[754.27563 708.88916 876.7738  749.05646],0,0.12356071
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[755.7848  713.8773  887.74786 753.1987 ],1,0.074727036
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[437.711   657.0864  570.32324 702.8381 ],0,0.057773195
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[743.7342  709.18884 961.6992  808.4248 ],1,0.057493255
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[743.86017 713.21246 826.76135 753.24713],0,0.057255153
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[750.6684 727.2565 849.0916 762.4413],0,0.0513726
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[403.9856  663.7817  527.0906  712.85156],0,0.051144134
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[401.5969  655.3664  596.28375 720.44696],1,0.16416796
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[403.5273 656.1805 597.5433 719.609 ],0,0.15782976
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[747.16077 701.66144 952.7948  758.54315],1,0.14264256
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[742.52374 701.33295 952.0613  759.63995],0,0.13070025
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[754.27563 708.88916 876.7738  749.05646],0,0.12356071
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[755.7848  713.8773  887.74786 753.1987 ],1,0.074727036
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[437.711   657.0864  570.32324 702.8381 ],0,0.057773195
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[743.7342  709.18884 961.6992  808.4248 ],1,0.057493255
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[743.86017 713.21246 826.76135 753.24713],0,0.057255153
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[750.6684 727.2565 849.0916 762.4413],0,0.0513726
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[403.9856  663.7817  527.0906  712.85156],0,0.051144134
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[712.1199  547.6693  937.99866 626.66003],1,0.26743287
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[710.8915  546.0553  940.99384 626.7057 ],0,0.2444925
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[ 672.2805   527.19995 1036.2715   672.2343 ],0,0.06352643
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[ 669.0296   537.6885  1041.4214   706.76196],1,0.06345423
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[711.8244  510.57104 919.37494 597.17236],0,0.061869506
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[712.78394 584.4589  914.68475 658.8662 ],1,0.059140608
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[783.01886 538.4092  961.708   598.5955 ],0,0.05139296
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[ 82.659645 377.30692  273.93832  571.9253  ],1,0.20514071
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[ 921.7685   297.73245 1204.8442   572.92523],1,0.19427307
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[ 61.13783 369.42487 274.6899  589.2737 ],0,0.11256068
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[ 702.3798   268.92587 1406.0358   687.05084],0,0.101309605
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[  0.      385.27975 337.63138 640.3229 ],0,0.09417516
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[ 935.18317  336.87115 1202.7227   577.5758 ],0,0.09097869
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[ 68.30333 415.51007 227.97112 547.3139 ],0,0.07717907
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[  0.     380.8858 317.4624 637.4067],1,0.067286186
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[ 702.3798   268.92587 1406.0358   687.05084],1,0.06471084
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[132.53848 448.13895 261.09354 532.3766 ],0,0.060585245
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[126.91123 431.44412 314.71646 575.4118 ],1,0.055651665
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[ 883.0403   407.68243 1226.0221   618.21155],1,0.05561771
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[691.42896 585.53674 935.5024  652.208  ],0,0.21959004
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[694.8835  595.27295 926.5684  652.9807 ],1,0.15690218
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[699.1972  601.3835  823.08844 637.50824],0,0.09505731
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[693.99304 608.39215 794.2995  646.8798 ],0,0.06335242
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[690.91296 608.7645  908.9762  678.0667 ],1,0.063044794
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[681.674   561.22076 904.2944  635.53577],0,0.061369874
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[702.89545 588.54364 843.4528  628.7319 ],0,0.060239904
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[696.1434 609.38   921.6251 676.914 ],0,0.05995412
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[700.7943  585.77094 873.4911  635.43805],1,0.057183586
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[721.8227 596.7851 885.3    638.9561],0,0.05658982
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[694.97363 614.03864 840.3087  659.09015],1,0.05567365
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[699.1972  601.3835  823.08844 637.50824],1,0.05450882
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[694.1299  623.21594 810.3276  658.01404],0,0.051888283
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[612.10596 528.941   981.90295 685.0666 ],0,0.050223596
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 318.26456  444.06677 1796.9867   959.3604 ],1,0.779321
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 317.3039   454.10202 1784.2592   940.5551 ],0,0.26943475
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 351.5391   694.25934 1597.9021  1132.3278 ],1,0.19307277
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 103.97667  388.17407 2037.8069  1236.3862 ],1,0.18043154
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 854.23254  545.6012  1787.5446   890.4324 ],1,0.110890806
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[   0.       363.36987 1920.7584  1250.5354 ],0,0.09562548
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 356.09497  511.312   1231.8068   906.2233 ],1,0.094702676
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 413.79504  322.18167 1598.4735   741.17737],0,0.080162585
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[  91.72998    0.      2045.4525   929.7461 ],1,0.066991076
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 356.09497  511.312   1231.8068   906.2233 ],0,0.06657802
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 733.10803  768.1657  1712.7666  1104.4854 ],0,0.06419734
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 297.29233  707.87714 1799.4375  1401.2388 ],0,0.061357852
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[  25.155575  802.5488   2045.4525   1635.9525  ],1,0.05914269
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 346.95856  633.1885  1448.0242   995.3814 ],0,0.058223642
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 342.37094  823.3956  1454.0785  1275.5609 ],1,0.057667095
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[350.69293 680.7256  917.0754  925.5937 ],1,0.056887455
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 520.5417  573.4014 1933.0204 1116.7814],0,0.056445062
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 441.8026   614.90356 1112.1549   869.3658 ],1,0.055816866
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 800.3723   432.81058 1842.054    820.1529 ],0,0.05431691
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[   0.           6.0110636 2045.4525     949.568    ],0,0.053997137
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 783.80774  433.7813  1682.4886   790.49445],1,0.05237158
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 459.7555   467.8262  1085.1335   726.80634],1,0.0516054
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 675.8898   336.67603 1540.9283   631.25946],1,0.050828908
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[255.7994  239.28284 352.9144  268.92792],1,0.19309284
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[560.79156 203.05127 650.40063 248.39972],1,0.17141303
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[255.7994  239.28284 352.9144  268.92792],0,0.16958126
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[561.8618  204.71811 647.18866 246.4784 ],0,0.12740359
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[453.00647  42.58175 482.9691   55.69727],0,0.12227818
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[277.95572 122.1151  311.47247 139.98145],0,0.09709238
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[396.86508 251.5571  496.63205 282.21637],1,0.09508983
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[278.65546  121.693954 313.0172   141.46378 ],1,0.09483253
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[396.75467 250.8659  496.43063 280.7896 ],0,0.08485296
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[389.73764   99.85147  419.31204  116.607285],0,0.071223356
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[452.52127   41.97305  484.51505   56.631504],1,0.07047668
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[545.08606 205.08496 682.38934 269.37708],1,0.06127082
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[236.80782 225.2269  361.4648  280.2007 ],0,0.06119394
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[257.8095  253.24933 338.73477 278.6868 ],1,0.056928664
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[36.13731  56.96621  58.235115 70.45024 ],0,0.05475554
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[577.46967   49.99152  600.0946    62.376568],0,0.054347336
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[561.6425  223.61557 629.696   253.92094],1,0.05412935
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[189.30716  101.368065 211.16602  116.75161 ],0,0.05362346
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[450.54007   34.031956 485.3667    54.033466],0,0.05227001
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[265.23544 253.9933  348.12155 278.175  ],0,0.050732274
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[255.7994  239.28284 352.9144  268.92792],1,0.19309284
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[560.79156 203.05127 650.40063 248.39972],1,0.17141303
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[255.7994  239.28284 352.9144  268.92792],0,0.16958126
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[561.8618  204.71811 647.18866 246.4784 ],0,0.12740359
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[453.00647  42.58175 482.9691   55.69727],0,0.12227818
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[277.95572 122.1151  311.47247 139.98145],0,0.09709238
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[396.86508 251.5571  496.63205 282.21637],1,0.09508983
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[278.65546  121.693954 313.0172   141.46378 ],1,0.09483253
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[396.75467 250.8659  496.43063 280.7896 ],0,0.08485296
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[389.73764   99.85147  419.31204  116.607285],0,0.071223356
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[452.52127   41.97305  484.51505   56.631504],1,0.07047668
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[545.08606 205.08496 682.38934 269.37708],1,0.06127082
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[236.80782 225.2269  361.4648  280.2007 ],0,0.06119394
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[257.8095  253.24933 338.73477 278.6868 ],1,0.056928664
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[36.13731  56.96621  58.235115 70.45024 ],0,0.05475554
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[577.46967   49.99152  600.0946    62.376568],0,0.054347336
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[561.6425  223.61557 629.696   253.92094],1,0.05412935
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[189.30716  101.368065 211.16602  116.75161 ],0,0.05362346
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[450.54007   34.031956 485.3667    54.033466],0,0.05227001
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[265.23544 253.9933  348.12155 278.175  ],0,0.050732274
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 767.1828   633.43146 1673.0477   992.0172 ],0,0.25022838
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 762.61774  625.1913  1694.4138  1006.80316],1,0.2261676
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 711.5547   752.56146 1622.241   1204.3024 ],1,0.07721131
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 661.8934   680.63306 1919.02    1363.2937 ],0,0.07569381
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 711.5547   752.56146 1622.241   1204.3024 ],0,0.075672
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 738.84406  467.95795 1663.5458   789.7581 ],0,0.07525288
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 781.3151  627.8371 1177.46    798.3103],0,0.055897616
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 195.18188  627.47314 1953.3019  1363.2937 ],1,0.054328177
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[709.6086  571.0351  830.0697  630.66565],0,0.29954326
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[707.4649  569.37555 834.0286  633.8473 ],1,0.23832507
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[712.10645 606.09247 818.6906  645.17505],1,0.086440526
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[684.531   528.93005 867.20215 633.02637],0,0.08356685
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[684.6025  573.11304 872.2064  660.4468 ],1,0.07019816
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[720.1633  595.4375  809.8058  633.38947],0,0.066096604
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[703.28735 580.8004  869.78503 659.0686 ],0,0.06176796
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[728.4307 616.1959 817.1686 643.1054],0,0.060377747
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[706.8133  621.36975 817.38043 655.2269 ],1,0.05513935
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1091.9426    114.664024 1925.8071    798.7502  ],1,0.24695085
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[ 571.1175   115.48882 2045.7937  1082.1355 ],1,0.11630385
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1198.1287   433.29584 1878.8628   715.4774 ],1,0.10918872
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1230.0117  409.525  1878.2482  740.913 ],0,0.09513366
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1106.5249   120.42067 1893.3353   741.85205],0,0.08149965
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1155.8829  518.1446 1861.2073  833.8754],0,0.07807961
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[ 571.1175   115.48882 2045.7937  1082.1355 ],0,0.07446467
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1059.7411   434.33298 1958.677    927.68884],1,0.071733944
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1107.0215   357.42123 1992.6023   888.49756],0,0.06541652
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1180.5623   604.1897  1714.0537   781.30804],1,0.06280243
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1125.0994   548.6774  1813.9639   823.47723],1,0.055312943
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1107.57     610.65765 1567.1045   856.90125],1,0.05417715
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[480.18668 591.692   838.6527  707.83936],1,0.19855322
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 866.2025   482.99802 1338.2931   638.2992 ],0,0.1873817
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 864.9082   481.22372 1348.8408   642.15094],1,0.17494799
